0.404378,0.798977,-1
0.413594,0.788743,-1
0.374424,0.768275,-1
0.365207,0.765351,-1
0.367512,0.777047,-1
0.369816,0.800439,-1
0.346774,0.798977,-1
0.332949,0.779971,-1
0.332949,0.739035,-1
0.358295,0.690789,-1
0.353687,0.66155,-1
0.367512,0.63962,-1
0.395161,0.61769,-1
0.385945,0.608918,-1
0.43894,0.591374,-1
0.422811,0.572368,-1
0.450461,0.534357,-1
0.464286,0.538743,-1
0.471198,0.591374,-1
0.461982,0.629386,-1
0.436636,0.648392,-1
0.406682,0.67617,-1
0.374424,0.702485,-1
0.358295,0.762427,-1
0.367512,0.739035,-1
0.406682,0.667398,-1
0.422811,0.611842,-1
0.485023,0.598684,-1
0.480415,0.614766,-1
0.508065,0.63231,-1
0.514977,0.649854,-1
0.526498,0.660088,-1
0.558756,0.667398,-1
0.574885,0.674708,-1
0.593318,0.67617,-1
0.641705,0.66155,-1
0.678571,0.63962,-1
0.703917,0.616228,-1
0.726959,0.586988,-1
0.738479,0.557749,-1
0.779954,0.528509,-1
0.789171,0.527047,-1
0.784562,0.556287,-1
0.784562,0.597222,-1
0.75,0.642544,-1
0.738479,0.66155,-1
0.729263,0.673246,-1
0.678571,0.693713,-1
0.664747,0.696637,-1
0.591014,0.706871,-1
0.549539,0.692251,-1
0.531106,0.674708,-1
0.49424,0.65424,-1
0.441244,0.652778,-1
0.427419,0.66886,-1
0.397465,0.698099,-1
0.397465,0.702485,-1
0.46659,0.67617,-1
0.508065,0.682018,-1
0.508065,0.684942,-1
0.547235,0.705409,-1
0.584101,0.709795,-1
0.611751,0.714181,-1
0.669355,0.711257,-1
0.634793,0.68348,-1
0.710829,0.684942,-1
0.692396,0.664474,-1
0.747696,0.655702,-1
0.729263,0.63231,-1
0.736175,0.607456,-1
0.743088,0.594298,-1
0.773041,0.582602,-1
0.747696,0.553363,-1
0.761521,0.543129,-1
0.807604,0.537281,-1
0.812212,0.546053,-1
0.830645,0.576754,-1
0.823733,0.585526,-1
0.793779,0.625,-1
0.77765,0.641082,-1
0.756912,0.652778,-1
0.740783,0.671784,-1
0.72235,0.686404,-1
0.657834,0.686404,-1
0.644009,0.686404,-1
0.593318,0.674708,-1
